L2 Accuracy,L2 AUC,L2 F1,Dropout Accuracy,Dropout AUC,Dropout F1
0.41208791208791207,0.6116132050915627,0.393160852835949,0.44505494505494503,0.47030682559018827,0.3599069309122638
0.41208791208791207,0.6116132050915627,0.393160852835949,0.5494505494505495,0.5,0.38968124074507055
0.5384615384615384,0.5266133807600729,0.4319526627218935,0.5494505494505495,0.5408113439947326,0.4247198094526338
0.5384615384615384,0.5266133807600729,0.4319526627218935,0.532967032967033,0.5057965630832362,0.38858833474218096
0.5384615384615384,0.5266133807600729,0.4319526627218935,0.5384615384615384,0.5,0.3769230769230769
0.5274725274725275,0.5824061148806887,0.5002490013734392,0.5164835164835165,0.5101142885171923,0.3734628466771324
0.532967032967033,0.582586482131525,0.5071312296025352,0.521978021978022,0.5,0.35803546633871547
0.5384615384615384,0.5867186174031465,0.500404229195319,0.521978021978022,0.5,0.35803546633871547
0.5934065934065934,0.6385810833271246,0.5942565952125655,0.5879120879120879,0.6079107096527522,0.47425698570736746
0.5934065934065934,0.6345418117828037,0.5944869262841612,0.5659340659340659,0.5,0.4090611143242722
0.5879120879120879,0.6325150646602861,0.5868689813464002,0.5604395604395604,0.5578538705228517,0.4715951512217577
0.532967032967033,0.586068855014025,0.509019793319865,0.5164835164835165,0.5,0.35180761267717786
0.554945054945055,0.6032567226066299,0.5280307701790113,0.510989010989011,0.5366451468775097,0.3750161245177856
0.5439560439560439,0.5953406999697002,0.52060739845231,0.5164835164835165,0.5,0.35180761267717786
0.5,0.5782442680877686,0.4007208099482778,0.5,0.4953618559308748,0.37533076209034394
0.5,0.5796233018145064,0.4135740262726575,0.532967032967033,0.539275146875273,0.38962895570819867
0.5,0.5792673539754232,0.41760914720555975,0.521978021978022,0.5,0.35803546633871547
0.16483516483516483,0.44408131968167575,0.14606404348339833,0.5494505494505495,0.49588001563314227,0.39357805315252126
0.16483516483516483,0.44408131968167575,0.14606404348339833,0.554945054945055,0.5,0.3961091911621947
0.15934065934065933,0.439961335314818,0.13932935073874672,0.554945054945055,0.5,0.3961091911621947
0.5934065934065934,0.630598361574934,0.5722552272526591,0.521978021978022,0.5259164487589665,0.38764173643162714
0.554945054945055,0.6111046436625482,0.5424481364632747,0.5054945054945055,0.49888947918063087,0.3469445683467824
0.5769230769230769,0.6238880169520827,0.562403761651882,0.510989010989011,0.5075462523921985,0.35683467823689224
0.3626373626373626,0.49110329703569267,0.32100926596339435,0.5274725274725275,0.512847483119542,0.3888991266441796
0.3626373626373626,0.49110329703569267,0.32100926596339435,0.5,0.5082577132486388,0.3734799208144796
0.36813186813186816,0.4953796128251664,0.3251606015425111,0.5,0.5045712341197822,0.3696327803470661
0.5604395604395604,0.609188321843827,0.5688601157945979,0.5714285714285714,0.5487296990685455,0.46212121212121215
0.5384615384615384,0.5829378327799588,0.5386556570332282,0.5714285714285714,0.5470225038653476,0.46079027355623103
0.554945054945055,0.6005726720690288,0.5567933021128638,0.5824175824175825,0.5,0.42872405372405376
0.554945054945055,0.6014320135617349,0.5375534032509428,0.532967032967033,0.5228788500020974,0.3990630214349891
0.5714285714285714,0.6208288815807415,0.55049497174679,0.5054945054945055,0.5047531391317159,0.3581363286160334
0.5604395604395604,0.6047806961739834,0.5410210560824652,0.5274725274725275,0.5,0.36429757293066645
0.5604395604395604,0.5846195782174426,0.5458584599888948,0.5439560439560439,0.5027128381073964,0.3860333215171925
0.5439560439560439,0.5713696161444309,0.528315288874295,0.5439560439560439,0.5013564190536983,0.3846546310832026
0.554945054945055,0.5812599234679731,0.5383238832292987,0.5439560439560439,0.5,0.3832857533925149
0.36813186813186816,0.513195189588267,0.37277665645012587,0.6098901098901099,0.5744613424879869,0.4903154717281111
0.36813186813186816,0.513195189588267,0.37277665645012587,0.5879120879120879,0.5016971169963125,0.44068359050937445
0.36813186813186816,0.513195189588267,0.37277665645012587,0.5824175824175825,0.5016971169963125,0.43021786575793547
0.554945054945055,0.5440350214159738,0.4354449472096531,0.5384615384615384,0.5012755102040816,0.3782740556934105
0.554945054945055,0.5541540690350214,0.4367516541429585,0.5384615384615384,0.5018056605358192,0.3796347537354732
0.554945054945055,0.5626333249349122,0.4350866524779568,0.5384615384615384,0.5,0.3769230769230769
0.5879120879120879,0.6165667138352076,0.5572587428754346,0.532967032967033,0.5,0.3705935641419512
0.5989010989010989,0.6292538804850676,0.5656718307256707,0.532967032967033,0.5,0.3705935641419512
0.6153846153846154,0.6373680483366966,0.5759868066206094,0.532967032967033,0.5,0.3705935641419512
0.554945054945055,0.6180237383457857,0.5376282603173359,0.5384615384615384,0.5268671859245815,0.3920370674102018
0.532967032967033,0.5990585437394091,0.52083455995425,0.5274725274725275,0.5140023190159306,0.3732170962030297
0.5494505494505495,0.6310436343336796,0.5291284477586233,0.521978021978022,0.5,0.35803546633871547
0.5439560439560439,0.6199725401365777,0.5468599701347885,0.554945054945055,0.5,0.3961091911621947
0.5604395604395604,0.6229085028029766,0.5656321823601236,0.5384615384615384,0.48764004689942675,0.3884615384615384
0.5604395604395604,0.6271359628208505,0.5599574662168663,0.5604395604395604,0.5157448018193632,0.41148436214849876
0.5714285714285714,0.5960862705452119,0.5391906508611314,0.554945054945055,0.5633865082755215,0.42452889316007186
0.5604395604395604,0.6000969769857551,0.5299961138470455,0.5384615384615384,0.5661542520922002,0.4181270296363476
0.5714285714285714,0.6044497257044952,0.538570641226363,0.5494505494505495,0.5,0.38968124074507055
0.5769230769230769,0.6382423105291131,0.5537104696138686,0.5054945054945055,0.5030693444486547,0.34665242165242166
0.5714285714285714,0.6261418435124806,0.5485510259621934,0.5,0.5,0.3333333333333333
0.5439560439560439,0.6192703946585765,0.5255787143279524,0.5,0.5,0.3333333333333333
0.4945054945054945,0.5791597937418075,0.4955174656261613,0.5164835164835165,0.5410562929155582,0.3980273694559408
0.510989010989011,0.5872240365948659,0.5027522741808456,0.5054945054945055,0.5010654490106545,0.34069959344684625
0.489010989010989,0.5802004994723666,0.49318255730385796,0.5,0.49557027992852887,0.33699633699633696
0.5164835164835165,0.5840968531729808,0.515107581494136,0.5164835164835165,0.5273751563759963,0.4063769563769564
0.5384615384615384,0.5955868390806722,0.5253607549284582,0.510989010989011,0.5010484253837633,0.346875751985241
0.5384615384615384,0.605708542521851,0.5245867058041661,0.510989010989011,0.4976481153442341,0.35539008502809405
0.4945054945054945,0.5829735644099007,0.525118237771299,0.5659340659340659,0.5453741078741079,0.4745072347977917
0.521978021978022,0.5981785319195716,0.5468636156064752,0.6098901098901099,0.5362989437389394,0.4888047005319635
0.5164835164835165,0.5982987716857053,0.5438910870038131,0.5934065934065934,0.5,0.4419856006062903
0.5164835164835165,0.4956560922855083,0.3555502468545947,0.5164835164835165,0.5073696842125353,0.3581455041309056
0.5164835164835165,0.4956560922855083,0.3555502468545947,0.521978021978022,0.50464493780507,0.36328140723745117
0.5164835164835165,0.4956560922855083,0.3555502468545947,0.521978021978022,0.5257121754551708,0.3853326648003454
0.5164835164835165,0.4685785572021255,0.3847065343415708,0.554945054945055,0.5,0.3961091911621947
0.510989010989011,0.46446932274926844,0.3817858504348485,0.554945054945055,0.5,0.3961091911621947
0.5164835164835165,0.4685785572021255,0.3847065343415708,0.554945054945055,0.5,0.3961091911621947
